id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1355245149807386626,1355245149807386626,2021-01-29 22:03:17 EET,2021-01-29,22:03:17,+0200,6091222,rebcamuse,Dr. Rebecca Marchand,,"This is an actual (relatively) public service announcement: when sending in materials (bio, photo, abstract, etc...) for inclusion in a program etc, include your last name in the file name of the doc. Receiving several files named “headshot” is not helpful...",en,[],[],[],0,0,6,[],[],https://twitter.com/rebcamuse/status/1355245149807386626,False,,0,,,,,,,,[],,,,
1351826863425945601,1351826863425945601,2021-01-20 11:40:14 EET,2021-01-20,11:40:14,+0200,1297920300294664192,raksarangjae,RSJAE 💫,,Unsealed Treasure Effect Full Album Anyone?👀✨  Inclusion: 💜Magnet Package Box-Sleeve 💜Photobook 💜CD 💜Random Photocard File Folder 💜Lyrics Postcard Set 💜Graphic Sticker 💜Double Sided Poster  300 each✨ 850 set ✨  G kayo Jaebies?,en,[],[],[],0,4,26,[],[],https://twitter.com/raksarangjae/status/1351826863425945601,False,,0,,,,,,,,[],,,,
1351676381353033728,1351659523090636804,2021-01-20 01:42:16 EET,2021-01-20,01:42:16,+0200,21107948,jfayesf,Jessica,,"@temasmith they don't know. it's a pretty song.   file this next to ""singing Amazing Grace when Ruth Bader Ginburg passed""  I spend SO much time talking about Diversity and Inclusion at work. Just goes to show we can educate and inform folks what words mean ;).",en,[],[],[],0,0,11,[],[],https://twitter.com/JFayeSF/status/1351676381353033728,False,,0,,,,,,,,"[{'screen_name': 'temasmith', 'name': 'Tema Smith', 'id': '309090843'}]",,,,
1351266197896048652,1351266197896048652,2021-01-18 22:32:21 EET,2021-01-18,22:32:21,+0200,1304730209615216640,wearyandroid,WearyAndroid,,Day 9 of #100DaysOfHacking   Completed: ✅Solving Cipher block chaining @PentesterLab ✅File Inclusion / Directory Traversal #HTBAcademy ✅Authentication Vulnerabilities @WebSecAcademy   Worked on: 🟡CCNA @flackboxtv 🟡Sec+ Vids @ProfessorMesser  https://t.co/OVDTO2MZEJ,en,"[{'screen_name': 'pentesterlab', 'name': 'pentesterlab', 'id': '438070214'}, {'screen_name': 'websecacademy', 'name': 'web security academy', 'id': '990945874019840000'}, {'screen_name': 'flackboxtv', 'name': 'neil anderson', 'id': '4807258452'}, {'screen_name': 'professormesser', 'name': 'professor messer', 'id': '1439711'}]",[],['https://pbs.twimg.com/tweet_video_thumb/EsCpcGpXUAUj7mG.jpg'],2,1,19,"['100daysofhacking', 'htbacademy']",[],https://twitter.com/wearyandroid/status/1351266197896048652,False,,1,https://pbs.twimg.com/tweet_video_thumb/EsCpcGpXUAUj7mG.jpg,,,,,,,[],,,,
1351248214989672449,1351248214989672449,2021-01-18 21:20:54 EET,2021-01-18,21:20:54,+0200,1304730209615216640,wearyandroid,WearyAndroid,,Must admit I found the final assesment in this module really hard! It took me many hours😡  But I perserved and got there in the end 🏆  I just completed module File Inclusion / Directory Traversal in HTB Academy!  https://t.co/fdOT4kqP0M #hackthebox #htbacademy #cybersecurity,en,[],['https://academy.hackthebox.eu/achievement/10705/23'],[],2,0,27,"['hackthebox', 'htbacademy', 'cybersecurity']",[],https://twitter.com/wearyandroid/status/1351248214989672449,False,,0,,,,,,,,[],,,,
1351117573316866051,1351117100484587521,2021-01-18 12:41:46 EET,2021-01-18,12:41:46,+0200,1130495779100123136,imakefoss,IMakeFOSS | Eleftherios,,"- Onboarding new contributors, handholding if possible - Use of an issue template to help put good context when creating issues - A Contributing file with a basic GitHub workflow to guide first-time contributors - Maintaining diversity and inclusion amongst contributors",en,[],[],[],1,1,8,[],[],https://twitter.com/imakefoss/status/1351117573316866051,False,,0,,,,,,,,[],,,,
1350819860796813318,1350597871184322560,2021-01-17 16:58:46 EET,2021-01-17,16:58:46,+0200,1250056196255617024,forevershallon,Shallon,,"@SVPhillimore 4/4 a specialist homework club is needed for ‘trans identifying’ children, &amp; hard not see this as a fishing exercise to net susceptible children (note inclusion of the ‘unsure’ in their target catchment) and file information about them too, possibly without parents ever knowing.",en,[],[],[],0,0,9,[],[],https://twitter.com/forevershallon/status/1350819860796813318,False,,0,,,,,,,,"[{'screen_name': 'SVPhillimore', 'name': 'Sarah Phillimore', 'id': '285162961'}]",,,,
1350568701720997890,1350568701720997890,2021-01-17 00:20:45 EET,2021-01-17,00:20:45,+0200,1304730209615216640,wearyandroid,WearyAndroid,,Day 7 of #100DaysOfHacking   Completed: ✅Access Control @WebSecAcademy  ✅Directory Traversal @WebSecAcademy  ✅WebOSINT @RealTryHackMe  ✅CVE-2016-10033: PHPMailer RCE @PentesterLab   Worked on: File Inclusion / Directory Traversal #HTBAcademy,en,"[{'screen_name': 'websecacademy', 'name': 'web security academy', 'id': '990945874019840000'}, {'screen_name': 'websecacademy', 'name': 'web security academy', 'id': '990945874019840000'}, {'screen_name': 'realtryhackme', 'name': 'tryhackme', 'id': '1059140424625991680'}, {'screen_name': 'pentesterlab', 'name': 'pentesterlab', 'id': '438070214'}]",[],[],2,3,28,"['100daysofhacking', 'htbacademy']",[],https://twitter.com/wearyandroid/status/1350568701720997890,False,,0,,,,,,,,[],,,,
1347628334285467648,1347628334285467648,2021-01-08 21:36:47 EET,2021-01-08,21:36:47,+0200,985327405,lea_linux,Léalinux,,Vous codez en Python et puis vous voulez savoir d'où provient la lib que vous venez d'importer. Plusieurs méthodes pour savoir: &gt; import sys ; sys.path : vous retourne les différents chemins d'inclusion &gt; import votrelib ; votrelib.__file__ : vous retourne son chemin d'accès.,fr,[],[],[],0,3,17,[],[],https://twitter.com/lea_linux/status/1347628334285467648,False,,0,,,,,,,,[],,,,
